submission_date,state,tot_cases,tot_death
10/2/20,MT,14283,186
5/7/21,OR,189986,2522
5/3/21,RI,141222,2677
7/9/21,KY,463427,7955
3/7/22,RI,339109,3492
7/29/22,MD,1181209,14984
10/12/21,CT,395481,8667
5/25/21,KY,454490,7751
5/11/20,SC,7716,329
3/3/20,MD,0,0
8/19/22,MO,1599741,21157
4/18/20,MO,6039,264
3/23/21,MD,401427,8736
8/16/21,DE,112926,1882
4/9/22,LA,1169338,17177
5/28/22,NH,324373,2534
7/6/22,SC,1563437,18055
9/5/22,ME,283677,2513
4/7/22,MI,2393265,35776
7/11/21,MI,1005329,21108
5/31/22,FSM,31,0
6/17/21,NJ,1020564,26364
7/13/20,MT,1843,32
12/9/20,LA,258914,6684
1/29/21,FSM,0,0
11/22/21,MD,578851,11147
7/22/22,IL,3528282,38812
12/25/21,VA,1049336,15294
8/30/21,MN,646094,7898
2/9/20,DC,0,0
1/13/21,MI,623278,14847
2/17/20,DE,10,0
9/5/22,FSM,8776,27
2/21/20,NJ,0,0
3/11/20,FSM,0,0
5/1/22,DE,262657,2951
6/27/20,VT,1104,55
5/21/22,IL,3249534,38068
11/1/21,NJ,1199738,27980
3/29/20,OR,548,13
2/28/21,MO,551059,8568
5/28/22,VT,122501,635
5/4/20,KY,5509,302
10/24/20,CT,66052,4577
9/18/21,NC,1334938,16413
5/29/20,WY,891,15
1/23/20,MI,0,0
7/9/20,WY,1774,21
1/22/21,CA,3062068,35029
12/4/20,WY,35737,257
4/15/22,FSM,14,0
5/6/21,FSM,0,0
7/23/21,NV,349043,5817
4/10/22,OR,706687,7296
3/23/22,VT,107152,584
10/30/21,ME,104666,1167
1/26/20,LA,0,0
5/31/22,WY,158472,1820
3/11/20,MI,736,1
9/13/21,VA,811079,12089
2/23/21,VA,567039,7658
4/30/21,NE,220266,2245
3/10/22,MT,271590,3221
5/17/21,VA,670456,11029
1/30/22,VA,1525591,16127
4/10/20,WI,3068,128
4/15/21,MO,576579,8891
8/2/20,OR,19097,326
3/20/21,CA,3541928,56072
7/16/20,VT,1220,56
6/10/21,FSM,0,0
5/30/21,NJ,1016135,26207
2/28/20,MO,0,0
7/16/21,SC,603523,9895
4/15/22,CA,9140562,88907
7/9/21,VA,682147,11448
1/25/22,CA,7929436,78118
10/26/21,WI,874942,9344
5/8/22,IL,3169315,37956
7/9/21,NV,338072,5720
1/12/21,WY,48072,522
8/23/22,MO,1599741,21157
8/16/21,NE,235067,2302
12/12/20,NE,147242,1365
10/9/20,DC,15843,634
7/26/21,VA,690183,11506
4/17/22,RI,348332,3529
6/19/21,DE,107859,1844
9/20/20,MN,90942,2021
7/24/21,MN,609527,7744
10/17/20,MT,22233,240
7/28/20,MO,52404,1344
10/3/21,VT,31742,316
3/5/21,VA,583060,9428
6/26/21,VA,679680,11392
11/20/21,KY,775675,12101
2/10/20,SC,0,0
12/23/20,DE,52194,1038
8/13/21,CA,4162287,64098
4/27/20,VI,59,4
10/4/21,AZ,1104535,20137
10/30/20,MD,144314,4279
4/11/21,AZ,849561,17086
7/27/21,LA,527253,10934
4/30/21,ID,187656,2046
5/1/22,NC,2668390,25099
3/8/21,IL,1199517,23020
1/8/21,ME,29981,432
11/26/20,IL,697489,12596
3/8/21,FSM,0,0
12/22/20,MT,77947,895
8/4/22,DC,163429,1369
11/8/21,FSM,5,0
5/14/22,MI,2472596,36140
3/17/22,KY,1327442,15915
3/18/22,MO,1406560,19736
3/15/20,FSM,0,0
9/17/20,NJ,202701,16057
2/21/21,CT,273101,7523
9/29/22,MO,1645001,21451
12/16/20,KY,236197,3991
6/1/21,ID,192305,2090
8/1/21,MT,116542,1706
5/29/22,SC,1506431,17924
12/31/20,LA,315275,7488
7/15/22,NH,335462,2609
5/5/22,MN,1461622,12801
2/12/20,NJ,0,0
6/28/21,VA,679917,11402
1/26/22,NC,2372927,21712
8/26/22,SC,1670238,18261
4/19/20,NC,6523,240
9/27/20,FSM,0,0
8/10/22,MO,1578508,21032
4/30/20,KY,4709,264
2/5/20,MO,0,0
9/25/21,WI,796042,8800
6/25/21,IL,1390432,25637
3/15/20,AZ,13,0
10/20/21,MD,552524,10783
6/29/22,IL,3425979,38569
3/10/20,CT,2,0
12/22/21,ME,146289,1472
3/30/21,NE,210548,2177
8/31/21,ME,78017,934
4/29/20,ID,1984,60
8/22/22,VT,129602,673
6/12/22,WI,1695877,14684
10/27/21,CA,4855054,71295
1/19/21,KY,336565,5767
12/8/21,OR,398262,5318
9/27/22,WI,1863218,15239
6/1/22,OR,767286,7639
1/9/21,MD,303364,6627
8/27/20,FSM,0,0
5/21/20,ID,2534,77
11/10/21,KY,760748,11961
6/17/21,AZ,888337,17809
7/7/20,AZ,105122,1927
8/21/21,WY,70967,809
3/10/21,NJ,822817,23768
1/1/22,VI,10106,89
7/24/21,NJ,1033116,26573
10/22/20,NV,92853,1736
10/5/21,FSM,3,0
2/9/20,RI,0,0
2/3/20,MI,0,0
1/24/22,IL,2837861,33803
11/24/20,SC,210092,4295
1/20/22,OR,559960,5916
11/17/20,NC,318849,5341
3/11/20,WY,0,0
8/5/20,MT,4593,66
9/17/22,NH,347209,2682
10/29/21,ID,290872,3534
5/30/22,OR,760804,7611
5/5/21,NC,964312,13180
6/3/20,VA,46905,1428
5/6/21,KY,447407,7627
6/3/20,NV,8951,445
7/4/22,NV,776984,11060
8/24/21,VT,25362,263
9/29/21,RI,163549,2835
12/25/21,NH,189987,1877
9/18/20,FSM,0,0
7/31/21,MT,116454,1705
7/10/20,CT,47287,4348
8/6/20,WY,2958,27
7/31/20,VI,421,8
9/27/22,CA,11220161,95009
11/10/21,VA,939783,14261
2/21/22,OR,685953,6456
2/3/20,MN,0,0
3/14/21,ID,175236,1910
3/9/20,NJ,8,0
9/25/21,VA,849865,12511
2/2/20,VT,0,0
7/23/20,MD,80836,3531
6/29/20,RI,16014,945
10/1/20,NV,80515,1645
10/7/20,VA,153691,3303
12/30/21,VI,9055,89
2/24/20,MI,0,0
4/26/22,NE,479545,4197
1/25/22,NV,633955,8797
10/7/20,AZ,222658,5733
1/14/22,VA,1351417,15803
12/15/20,CT,155462,5466
12/12/20,IL,841688,15232
4/23/22,CA,9177609,89255
7/21/20,VA,79371,2048
2/3/22,NH,279842,2239
4/5/21,MN,527650,6963
9/23/22,CA,11220161,95009
7/6/22,DC,158073,1351
12/27/20,NV,217509,2952
3/2/21,NC,855378,12365
11/28/21,OR,389549,5116
2/17/20,SC,0,0
10/30/20,NH,10884,482
5/9/21,ID,189014,2061
11/17/20,MD,169805,4504
6/24/22,AZ,2109053,30452
7/28/20,AZ,165983,3408
9/9/20,MT,8659,119
1/14/22,DE,221219,2538
2/27/20,CT,0,0
10/24/21,ID,285245,3413
5/12/20,SC,7855,336
12/7/20,VT,4789,91
7/1/20,VA,63203,1786
3/29/20,WI,989,13
6/25/21,WI,677252,8099
5/31/22,NE,487599,4290
6/26/20,ME,3110,103
6/3/22,KY,1374442,16320
11/7/21,DE,143685,2186
9/19/20,VA,139655,2990
10/8/21,OR,341113,3982
9/23/22,VT,131746,685
12/5/20,OR,83243,1027
6/23/21,WY,61776,740
12/7/20,IL,796264,14216
6/16/22,MN,1535427,13056
4/12/20,NH,985,23
7/31/20,MT,3965,60
3/23/20,NC,325,2
9/16/20,NE,39466,439
2/3/20,WY,0,0
8/3/20,SC,94304,1766
3/1/20,NH,0,0
1/24/22,CT,683731,9774
7/7/20,MT,1371,23
12/25/20,ME,23465,319
2/16/20,SC,0,0
9/22/21,SC,839121,11972
5/15/22,MT,275113,3381
3/24/20,ID,71,0
1/5/22,NE,353056,3416
4/30/20,FSM,0,0
1/27/21,MD,346559,7444
8/9/20,ME,4026,125
7/20/22,OR,839295,7981
6/2/21,MN,601645,7520
6/29/20,MT,967,22
2/19/22,RI,336306,3425
4/26/21,DE,102622,1775
5/14/22,DC,145187,1341
11/13/20,MI,387873,8501
6/23/22,LA,1220140,17388
7/29/22,DC,162692,1364
8/7/22,NJ,2620049,34337
4/8/20,LA,17030,652
11/29/20,CA,1198934,19189
8/9/20,SC,102175,2005
8/14/21,AZ,962410,18462
5/7/20,VI,68,4
12/3/20,NJ,383870,17209
5/23/21,MT,111203,1603
4/6/21,NV,305652,5297
12/28/21,MN,1010225,10533
9/30/21,WY,90602,996
11/12/21,NH,144626,1622
1/19/21,LA,372089,8324
6/27/20,SC,31297,697
2/13/22,VT,100474,537
2/5/22,NV,665211,9144
1/1/21,VA,354766,5081
5/4/22,FSM,21,0
4/12/21,OR,170850,2441
7/2/22,CA,10143414,91701
9/25/20,IL,286374,8807
8/31/22,KY,1549604,16954
1/14/22,NV,572769,8627
8/16/21,MI,1032520,21304
4/4/20,OR,999,26
8/1/20,NC,124716,2131
3/14/22,LA,1166487,16913
7/8/21,NC,1004821,13681
8/5/22,WI,1790878,14946
11/17/20,DC,19309,660
12/24/21,LA,790373,14953
9/3/21,OR,283873,3272
3/2/21,LA,431271,9647
2/7/21,VT,11946,185
7/12/20,WY,1862,21
2/5/22,ID,391067,4479
5/7/22,ME,250689,2325
1/7/22,NH,214572,2019
12/29/21,NC,1651058,19773
7/18/20,NV,34689,672
10/22/21,LA,755631,14462
10/12/20,VI,1325,20
4/3/20,CA,10701,237
6/9/20,WI,21308,661
3/18/21,CT,295484,7822
2/9/22,NC,2544860,23099
12/7/21,MD,595861,11305
3/4/22,NH,299213,2402
1/16/21,SC,402968,6120
2/13/22,MO,1373439,17987
7/8/22,IL,3462948,38660
8/20/22,MD,1211634,15114
8/11/20,VT,1349,57
3/5/20,MT,0,0
9/1/21,KY,588397,8991
11/12/21,DE,144969,2197
7/13/22,CT,840071,11083
5/13/21,NE,222426,2257
10/14/21,NV,440500,7412
5/5/22,NC,2677412,25127
6/24/21,WI,677186,8092
8/14/20,NC,143984,2518
3/18/22,AZ,1992471,28547
7/21/22,CT,846026,11093
5/13/21,VI,3261,27
6/26/22,NH,330828,2574
1/12/22,OR,494945,5845
3/3/20,NH,2,0
8/24/22,LA,1418197,17823
2/13/20,RI,0,0
3/17/22,DC,135681,1327
8/16/20,CT,50897,4453
3/31/22,NV,713287,10107
5/28/20,KY,9813,490
6/10/22,KY,1384241,16360
6/17/20,WI,26079,718
7/12/21,SC,601708,9882
12/24/21,NJ,1410275,28848
10/23/21,DE,139903,2139
6/6/20,VT,963,54
10/28/21,DE,141112,2149
9/3/20,ME,4606,134
5/21/20,AZ,15315,763
8/13/22,MO,1589343,21105
9/11/21,RI,157864,2795
12/27/20,FSM,0,0
6/8/22,ME,265602,2401
4/25/21,MD,443257,9263
6/14/21,DE,107710,1842
9/3/22,WI,1835416,15091
5/16/22,NE,483133,4240
12/19/21,IL,1944056,30202
3/14/22,NE,476952,4034
1/28/20,ID,0,0
3/19/21,SC,543427,8937
10/20/21,NE,278976,2928
5/13/20,ME,1542,66
5/14/22,NC,2705262,25179
8/16/21,RI,150099,2746
4/29/21,WY,58069,707
7/25/22,VA,1941358,20873
3/9/22,CA,9007008,86025
6/19/20,WI,26852,736
3/28/22,WY,156056,1783
7/25/22,NC,2982500,25982
1/6/21,VA,377300,5226
2/5/22,WY,149842,1650
7/8/20,KY,19610,736
9/25/22,NH,348898,2692
9/26/22,MT,309452,3518
9/22/21,CT,386672,8484
3/21/22,NV,711451,10016
4/7/21,WY,56700,701
4/29/20,LA,27703,1845
12/13/20,OR,93853,1155
5/24/21,IL,1376441,25011
4/1/22,DC,136886,1333
4/5/21,FSM,0,0
10/3/22,VI,23177,123
9/21/21,NE,261080,2382
9/21/21,MT,142513,1901
8/15/22,CT,865196,11165
11/3/20,NV,103025,1807
5/26/21,MI,994974,20471
4/18/21,VT,20617,238
4/1/21,FSM,0,0
2/15/22,NJ,2147857,32483
2/9/22,ID,397931,4537
12/3/20,OR,79293,973
4/13/22,CA,9115022,88557
8/10/21,ME,72033,901
6/29/22,RI,382739,3609
5/26/21,IL,1378388,25057
4/20/21,VI,3041,27
8/30/21,OR,273896,3155
9/7/22,CA,11137381,94351
9/18/20,KY,66314,1391
9/28/22,SC,1709680,18369
4/14/20,VI,51,1
12/24/21,IL,2042433,30566
2/1/21,DE,78871,1469
8/16/22,NH,341680,2644
5/11/20,MO,10415,665
5/16/22,RI,364337,3554
11/18/21,WI,941550,9800
5/5/21,CA,3646729,60862
9/1/20,MT,7689,108
10/13/20,IL,327781,9272
4/26/21,NC,949978,13069
2/13/21,NC,815782,11790
11/18/20,KY,150661,2583
5/30/20,MO,13917,884
7/30/22,IL,3563653,38882
3/1/21,OR,155787,2212
11/27/21,NE,307896,3146
9/23/22,ME,288246,2573
5/2/21,NC,960436,13135
9/4/22,ME,283613,2513
3/13/21,DC,42432,1040
1/15/22,MT,212078,2945
4/24/20,SC,5030,144
12/18/20,CA,1764374,22080
3/14/21,VA,594735,10019
4/22/20,NV,4081,179
2/14/20,MD,0,0
2/7/21,FSM,0,0
6/4/22,WI,1683264,14639
6/1/20,KY,10511,515
4/6/21,VI,2945,26
8/17/22,KY,1511476,16870
11/19/21,MO,892349,15323
5/3/20,NJ,126764,7871
7/23/22,MN,1580508,13242
3/30/21,WI,635314,7292
7/3/21,NC,1002322,13662
12/11/20,SC,249230,4677
6/16/22,VI,20606,117
6/20/20,VA,57443,1607
9/19/22,VA,2074003,21693
11/6/20,NV,106922,1845
8/1/21,DE,109787,1868
12/10/20,DE,42754,913
11/30/20,WY,33305,215
5/26/22,CT,805329,10941
2/20/22,ID,414513,4676
2/14/22,CA,8816088,82026
9/15/22,WY,175746,1888
4/2/22,CT,737276,10779
8/30/20,NH,7254,432
8/12/21,MD,477117,9898
6/10/20,MN,29316,1280
8/10/20,MD,96258,3708
8/16/21,WI,707327,8324
2/7/21,NH,68379,1104
9/23/20,MI,235137,7039
2/8/21,MO,537234,8272
5/28/20,NJ,157523,11401
9/10/21,AZ,1042480,19147
2/7/20,MT,0,0
9/30/20,VT,1610,57
6/22/21,DE,107909,1848
1/2/21,ID,142199,1448
7/12/20,MN,42772,1542
8/30/21,VT,26168,268
12/24/20,AZ,474328,8294
10/8/20,MD,129425,4122
8/28/22,NE,527989,4455
5/9/20,VA,23196,827
3/15/20,MT,7,0
4/29/22,SC,1477775,17788
2/11/22,RI,333932,3404
11/12/21,VI,7344,84
4/8/21,OR,168795,2439
12/19/21,LA,780668,14924
3/4/22,MT,271030,3204
4/6/21,NC,912588,12843
9/6/22,SC,1689278,18309
8/12/21,VI,5169,41
11/21/20,NH,17281,508
3/21/20,VT,36,2
2/9/20,NV,0,0
10/1/20,SC,149393,3379
11/9/20,DC,18087,655
3/7/20,RI,1,0
9/18/22,AZ,2264159,31244
2/15/21,MO,542737,8398
7/16/20,VA,74431,2007
8/30/21,NE,244175,2319
10/7/20,MI,251130,7232
9/30/21,ME,91846,1024
10/15/21,DC,62976,1183
7/19/22,NV,796282,11180
7/30/20,LA,114481,3925
1/9/21,DE,64697,1210
10/25/21,NV,447173,7547
7/8/22,DC,158548,1355
6/4/21,NJ,1017337,26265
7/10/22,CA,10266226,91930
6/19/20,FSM,0,0
12/30/20,VA,344345,4984
5/28/20,MD,49709,2540
9/12/20,NH,7652,435
3/31/20,WI,1351,16
1/24/21,NC,723414,10352
8/28/20,MI,202649,6813
8/28/22,NV,840410,11385
1/14/22,DC,121871,1255
1/7/22,VA,1221036,15651
7/18/22,VI,21361,120
5/11/22,NH,315447,2493
5/28/22,NE,485756,4284
11/22/20,MO,306211,4599
8/3/22,AZ,2211463,30842
7/15/22,DE,289266,3008
3/10/22,ID,437061,4814
7/24/22,WI,1763632,14880
12/23/21,DC,79565,1207
1/7/22,DE,198492,2467
12/10/20,KY,218969,3679
6/9/21,AZ,885042,17715
6/9/21,MN,603144,7570
3/21/21,MN,505224,6850
4/8/21,NC,916518,12862
10/15/21,OR,348766,4161
4/29/21,NH,94676,1301
1/26/21,ME,38009,562
4/6/21,NE,212967,2183
11/2/21,FSM,5,0
2/3/22,ID,387287,4466
7/26/21,VI,4403,35
9/18/21,WY,84471,918
5/25/21,MD,458680,9625
1/20/22,VI,14158,94
7/14/22,NC,2932252,25827
3/4/20,NV,0,0
4/21/21,RI,138294,2657
7/8/22,KY,1428644,16532
6/13/20,ID,3399,87
11/11/21,WI,917469,9657
1/31/22,VA,1545636,16217
8/20/22,NJ,2654188,34456
10/19/21,VT,34905,339
12/20/20,DC,26601,737
11/14/21,LA,764354,14685
3/27/22,LA,1167962,17076
5/4/21,NH,95714,1307
11/6/21,CT,404969,8790
8/30/22,NC,3124930,26374
2/6/22,ME,218739,1804
7/25/20,WI,51715,898
11/5/20,MD,149964,4334
10/12/21,IL,1657970,28041
5/21/20,RI,13016,557
11/10/21,AZ,1199277,21525
5/24/22,ID,449682,4939
1/11/22,NH,226132,2032
11/28/21,MT,190071,2631
5/26/20,VI,69,6
4/28/22,ID,445821,4923
9/30/20,WI,129123,1337
8/17/22,AZ,2237208,30982
8/5/22,DE,296190,3026
3/6/20,NJ,4,0
8/9/20,NH,6831,419
5/11/22,ME,253678,2332
1/17/22,WI,1380799,11712
11/17/21,DE,146401,2204
2/18/21,DE,84404,1593
6/7/20,DE,9981,523
2/21/20,VT,0,0
12/26/21,OR,410565,5598
2/3/20,OR,0,0
9/8/22,WI,1841715,15117
3/12/21,MN,495208,6805
3/12/21,NJ,830681,23854
1/7/22,CT,573711,9377
10/6/21,NC,1412499,17537
5/31/22,VA,1787756,20389
1/24/21,OR,138168,1880
6/3/22,MN,1515724,12974
11/20/20,SC,203828,4208
9/21/21,KY,674019,10110
12/16/21,SC,936643,14490
2/2/21,NE,192871,1931
1/1/22,LA,828695,14986
1/27/21,VA,488553,6228
9/30/22,AZ,2271560,31370
7/17/21,ME,69544,882
3/14/20,CT,7,0
6/18/21,IL,1388688,25566
6/21/22,LA,1216623,17380
2/3/21,DC,37199,926
2/23/20,OR,0,0
1/22/21,NE,186982,1878
5/1/20,RI,8816,279
3/13/20,WI,9,0
6/13/21,LA,475722,10648
5/22/20,ID,2595,79
5/28/20,IL,115833,5186
8/9/22,ME,278195,2493
12/13/21,RI,194342,2969
4/13/21,MO,575493,8875
9/23/21,OR,318915,3661
9/24/20,WY,5305,50
5/6/20,DE,5951,270
12/4/21,MI,1517325,26108
9/2/22,WY,174828,1881
8/19/22,ME,280404,2499
8/24/22,MO,1599741,21157
7/22/21,MN,609016,7741
2/13/22,NV,673322,9335
12/5/20,CA,1311625,19808
2/4/20,WI,0,0
6/4/21,NV,325392,5600
6/1/20,MD,53327,2688
4/19/20,MO,6172,274
1/25/22,WY,139461,1625
12/4/20,NE,135968,1186
6/9/21,MI,999577,20817
8/20/21,OR,252977,3012
12/7/21,RI,188902,2949
9/28/20,VI,1318,20
3/25/21,VI,2877,25
7/11/22,MO,1522570,20814
12/23/21,NJ,1391334,28822
3/26/21,ID,179204,1954
4/25/20,MD,17766,912
3/3/22,VT,104672,574
8/21/20,ME,4294,130
7/21/21,NV,347098,5789
11/25/21,RI,180426,2916
12/4/20,ID,108366,1032
2/28/20,NJ,0,0
3/23/20,VA,254,6
4/8/20,CA,16957,443
8/3/21,MD,469910,9860
4/21/20,NE,1753,38
3/25/20,SC,391,4
3/22/20,NC,287,1
2/18/22,MN,1404662,12131
5/12/22,MT,274598,3378
11/15/21,FSM,5,0
9/23/22,DC,168141,1383
7/21/20,CA,400769,7677
10/4/21,NJ,1160878,27488
11/13/21,MD,570806,11072
7/7/20,VT,1151,55
10/28/20,NV,97479,1766
7/2/20,DC,10390,554
2/26/22,VA,1636510,18536
3/26/20,MT,90,1
2/8/21,WY,52784,624
1/12/22,MN,1115198,11027
6/1/20,WI,18543,595
1/25/20,DE,5,0
7/19/22,MT,292026,3455
11/29/21,MO,907353,15434
6/1/20,ME,2344,94
9/7/22,MT,305561,3502
4/5/20,WI,2267,68
5/19/21,OR,196787,2601
10/18/20,CA,867317,16883
6/11/20,WY,1009,18
6/26/20,CT,46059,4307
12/27/20,MI,576755,13463
2/3/21,VI,2440,24
1/12/21,DE,66778,1249
5/11/22,VI,17672,113
4/1/22,SC,1470673,17627
9/3/20,MT,8000,111
12/27/20,NH,40809,708
8/21/22,WY,173487,1871
7/14/22,LA,1257859,17472
11/22/20,NC,337684,5537
2/2/20,ME,0,0
6/18/21,LA,477453,10688
7/6/22,DE,286412,2984
9/23/21,MD,523760,10385
1/4/21,ID,143305,1459
4/13/20,RI,3181,73
11/14/21,AZ,1214419,21653
5/15/20,WY,716,7
2/7/20,NC,0,0
5/1/22,MN,1452547,12778
8/10/21,VA,711078,11578
12/8/20,WI,448009,4054
7/18/20,NC,97998,1770
12/7/21,LA,774181,14844
4/18/22,NV,716157,10682
12/31/21,MT,197724,2906
3/14/20,IL,32,0
1/29/20,WI,0,0
1/9/22,RI,261480,3126
8/25/20,CT,52040,4463
4/5/22,IL,3074434,37727
8/12/20,LA,134304,4361
7/8/21,LA,486589,10771
1/24/22,MO,1275650,17038
3/30/21,IL,1241993,23542
3/14/21,CT,290577,7765
1/21/22,NE,413056,3569
9/11/20,MD,114724,3954
4/13/20,NH,1020,23
9/16/20,CA,762963,14411
9/8/20,VT,1517,57
12/12/20,VI,1807,23
10/1/20,MO,139004,2567
2/9/21,LA,414354,9162
10/8/20,RI,24841,1126
8/13/20,NC,142385,2494
9/5/21,FSM,1,0
4/4/22,NH,303010,2452
2/1/22,SC,1396963,15555
1/18/22,MI,2063409,30869
7/4/22,NE,500574,4342
8/11/21,WY,67582,793
12/14/20,DE,46267,946
7/10/20,VI,167,6
8/28/22,SC,1674501,18273
8/10/20,NC,137940,2400
6/2/22,AZ,2062669,30332
2/16/22,NE,452155,3871
10/19/20,DC,16395,641
8/23/22,NE,527056,4454
1/11/21,VT,8476,160
8/2/21,MT,116634,1708
10/13/21,NV,439793,7367
2/14/20,DC,0,0
3/10/20,SC,6,0
9/28/22,IL,3758292,39666
8/22/22,NH,342916,2647
12/2/21,NE,313935,3180
10/2/20,VI,1326,20
1/16/22,MT,212078,2945
9/3/21,ME,79406,941
3/24/20,LA,1388,46
8/22/20,LA,141720,4687
9/2/21,ID,224156,2379
5/20/20,DE,8361,418
9/23/21,LA,733522,13702
9/11/22,CT,881594,11299
4/11/22,DC,138939,1333
12/21/20,WI,494353,4751
7/19/20,OR,14579,260
3/4/21,CA,3488467,52823
9/19/20,MN,88721,2015
12/26/21,CT,474557,9077
10/2/22,DC,168576,1392
9/29/20,LA,166848,5490
4/16/21,ME,57323,764
1/27/21,NC,737225,10607
12/11/21,VI,7605,87
4/9/20,MI,31222,1779
2/13/21,NE,197179,2002
3/4/21,MI,695257,16711
2/29/20,RI,0,0
7/25/22,MD,1173854,14942
6/24/21,DC,49297,1141
3/5/21,NJ,806370,23521
9/18/20,NC,194429,3500
6/13/21,IL,1387595,25481
6/28/22,IL,3421334,38559
9/28/20,AZ,217621,5624
4/18/21,NJ,978853,25143
11/14/21,NH,144626,1622
3/12/22,IL,3045718,37310
9/14/22,IL,3728299,39498
8/12/20,NE,29282,356
4/24/22,MD,1025925,14425
12/24/20,LA,296499,7272
3/30/20,NV,1044,17
3/7/21,CA,3501394,53722
6/15/21,SC,596024,9796
6/11/21,DE,107628,1840
6/3/22,NH,326610,2543
9/16/21,CT,382798,8447
10/26/21,NE,282287,2942
12/20/20,FSM,0,0
1/22/22,WY,135369,1601
7/1/22,WY,164456,1834
8/10/21,CT,359638,8297
8/23/21,MO,741788,10376
7/1/22,MT,287145,3445
4/17/20,VI,54,2
5/31/21,IL,1382186,25223
4/6/22,MI,2393265,35776
8/6/20,MD,93005,3670
10/3/20,VI,1327,20
10/14/21,NH,127421,1516
5/6/20,OR,2916,115
10/7/20,NC,222513,3999
1/6/21,MI,606972,14294
3/27/21,SC,551236,9086
3/14/20,DC,3,0
8/16/21,AZ,967862,18464
4/1/22,VI,15656,111
6/1/20,NE,14338,178
9/27/21,OR,324571,3709
12/9/20,NE,143265,1294
10/26/20,NE,65032,603
10/11/21,OR,343993,4002
1/22/22,NJ,2058497,30746
7/1/21,CA,3712152,63096
12/25/21,ID,315726,4099
4/12/22,OR,707987,7399
6/24/20,CT,45913,4287
6/6/20,WI,20571,645
8/27/22,NV,840410,11385
9/2/22,NV,842536,11411
3/26/21,NV,302616,5226
4/9/20,ID,1353,24
3/3/21,RI,120995,2527
7/5/20,CT,46717,4335
9/28/21,VT,30948,309
6/20/21,WI,676769,8047
4/17/20,ID,1655,43
6/12/20,MD,60613,3008
10/21/20,VI,1337,21
3/15/21,VT,15761,213
3/8/22,IL,3040861,37180
11/29/20,SC,218805,4360
5/2/20,CA,52197,2083
10/16/20,NJ,225188,16202
3/22/21,VT,16580,215
5/2/22,VA,1705650,20237
8/19/22,MI,2731787,37774
4/25/20,VA,12366,436
5/8/22,MN,1463955,12805
3/29/22,NE,477830,4144
4/4/22,VI,15673,111
5/20/22,MD,1070205,14555
8/15/22,KY,1505616,16857
11/29/20,NC,362958,5827
10/20/21,DC,63400,1185
8/22/21,KY,543213,8563
1/5/21,VA,371913,5191
11/30/21,VT,46326,398
8/22/22,MI,2731787,37774
11/15/21,CT,409929,8826
7/16/22,NC,2942094,25855
6/24/21,MD,461953,9768
10/9/21,NE,272721,2855
4/25/20,MT,445,14
3/19/20,ID,23,0
7/2/20,WY,1550,20
1/14/21,AZ,649434,10855
10/2/21,NE,268233,2840
7/24/20,OR,16104,282
3/29/21,DC,44248,1059
8/29/21,CA,4382003,65243
4/3/22,KY,1331226,16076
3/16/21,VA,597141,10104
11/6/20,VA,188770,3682
7/5/20,WI,34740,803
7/27/22,DC,162327,1364
12/25/21,CA,5264182,75461
11/19/20,NC,326928,5415
5/15/21,CT,345197,8173
6/22/22,SC,1540253,18023
5/22/22,CT,797616,10926
10/6/21,MO,829789,11685
3/6/20,OR,3,0
6/27/21,VT,22825,249
3/22/22,MO,1407795,19864
9/6/20,ID,33667,385
7/28/20,NC,116861,2019
10/22/20,IL,363746,9647
7/3/22,OR,813051,7818
7/26/22,VT,127872,660
6/21/20,CA,173824,5402
1/31/22,ME,213168,1751
7/18/21,NE,226246,2278
5/22/20,MD,44424,2286
7/26/22,MD,1175517,14962
5/27/22,SC,1503442,17922
4/23/20,ID,1836,54
1/16/21,RI,100362,2012
6/18/21,NC,996315,13592
5/19/20,NJ,149212,10586
3/24/22,ID,443479,4864
2/25/20,ID,0,0
7/20/21,VA,686206,11487
8/3/21,LA,557540,11085
4/6/21,CT,317729,7930
5/24/20,DC,8110,432
10/23/21,CT,400226,8739
5/6/20,DC,5461,277
9/5/20,DE,17968,639
7/13/21,DE,108430,1857
3/12/22,FSM,13,0
12/8/20,OR,87082,1080
9/3/20,RI,21161,1054
7/29/21,SC,616988,9951
11/29/21,WY,110824,1347
10/14/20,NV,87405,1739
3/28/21,AZ,840513,16918
1/3/21,MD,285319,6386
11/23/21,CA,5033935,73214
12/23/21,CT,474557,9077
12/20/20,MN,397319,4909
3/13/22,SC,1467884,17404
9/8/22,MI,2786213,38121
9/19/22,NH,347415,2684
1/15/22,FSM,9,0
5/13/22,FSM,21,0
12/16/21,WI,1049261,10610
12/14/20,WY,39775,321
8/20/21,MI,1040673,21393
2/2/20,NV,0,0
2/2/20,RI,0,0
3/13/22,MN,1421869,12464
2/1/22,ID,382466,4425
7/28/22,MN,1590564,13293
12/9/20,NV,176334,2384
1/20/21,DC,34403,863
6/17/22,ME,267711,2408
9/23/21,IL,1608825,27398
4/17/20,RI,4375,118
9/9/22,KY,1566907,16980
11/3/20,ME,7037,150
1/24/20,AZ,0,0
6/21/22,FSM,38,0
7/2/22,LA,1233000,17418
12/19/20,ME,21300,292
2/13/21,OR,150034,2137
3/16/22,MN,1423683,12512
12/10/20,VA,271043,4335
3/31/20,LA,5237,239
6/10/21,NE,223951,2256
10/1/22,VA,2088708,21866
